Record type,Retrap,Bto ring,Pit tag,Pit tag state,Bto species code,Age,Sex,Sexing method,Date time,Region,Location,Fieldworker,Wing length,Weight,Bill length method,Bill length,Bill depth method,Bill depth,Tarsus length method,Tarsus length,Fat,Fat method,Pectoral muscle,Pox,Leg condition description,Tick description,Comment,
Physical,New Capture,vz29855,'0700edf581',1,greti,1,,,28-05-2018 15:00,WYT,20181EX51A,Sam Crofts,,20,,,,,,,,,,,,,,
Physical,New Capture,vs83979,'0700ee0fa3',1,greti,1,,,27-05-2018  8:00,WYT,20181W102,Sam Crofts,,20,,,,,,,,,,,,,,
Physical,New Capture,vs83980,'0700ee445e',1,greti,1,,,27-05-2018  8:00,WYT,20181W102,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vs83983,'0700ee217b',1,greti,1,,,27-05-2018  8:00,WYT,20181W102,Sam Crofts,,18.5,,,,,,,,,,,,,,
Physical,New Capture,vs83984,'0700ede083',1,greti,1,,,27-05-2018  8:00,WYT,20181W102,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vs83985,'0700ee3b95',1,greti,1,,,27-05-2018  8:00,WYT,20181W102,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vs83986,'0700ed8b56',1,greti,1,,,27-05-2018  8:00,WYT,20181W102,Sam Crofts,,18.3,,,,,,,,,,,,,,
Physical,New Capture,vs83987,'0700edc1f2',1,greti,1,,,27-05-2018  8:00,WYT,20181W102,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vs83988,'0700edbb70',1,greti,1,,,27-05-2018  8:00,WYT,20181W102,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vs83989,'0700ed861f',1,greti,1,,,27-05-2018 11:10,WYT,20181W79,Sam Crofts,,19.4,,,,,,,,,,,,,,
Physical,New Capture,vs83990,'0700edb50d',1,greti,1,,,27-05-2018 11:10,WYT,20181W79,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vs83991,'0700ed8f35',1,greti,1,,,27-05-2018 11:10,WYT,20181W79,Sam Crofts,,17.9,,,,,,,,,,,,,,
Physical,New Capture,vs83992,'0700edc7f8',1,greti,1,,,27-05-2018 11:10,WYT,20181W79,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vs83993,'0700ee1471',1,greti,1,,,27-05-2018 11:10,WYT,20181W79,Sam Crofts,,18.5,,,,,,,,,,,,,,
Physical,New Capture,vs83994,'0700ee40f0',1,greti,1,,,27-05-2018 11:10,WYT,20181W79,Sam Crofts,,18.1,,,,,,,,,,,,,,
Physical,New Capture,vs83995,'0700edf3b2',1,greti,1,,,27-05-2018 11:10,WYT,20181W79,Sam Crofts,,17.5,,,,,,,,,,,,,,
Physical,New Capture,vs83996,'0700ee3233',1,greti,1,,,27-05-2018 11:10,WYT,20181W79,Sam Crofts,,18.2,,,,,,,,,,,,,,
Physical,New Capture,vs83997,'0700edd0b4',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,20.1,,,,,,,,,,,,,,
Physical,New Capture,vs83998,'0700ede92f',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,20.2,,,,,,,,,,,,,,
Physical,New Capture,vs83999,'0700ed95cd',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vs84000,'0700edaf81',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,19.3,,,,,,,,,,,,,,
Physical,New Capture,vz29801,'0700ee03ba',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,18,,,,,,,,,,,,,,
Physical,New Capture,vz29802,'0700eddfc6',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vz29803,'0700ee0567',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vz29804,'0700ee0f47',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,20,,,,,,,,,,,,,,
Physical,New Capture,vz29805,'0700ed8a86',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,18.6,,,,,,,,,,,,,,
Physical,New Capture,vz29806,'0700ed91c8',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,18,,,,,,,,,,,,,,
Physical,New Capture,vz29807,'0700edfde8',1,greti,1,,,27-05-2018 12:00,WYT,20181EX16,Sam Crofts,,17.8,,,,,,,,,,,,,,
Physical,New Capture,vz29808,'0700eda410',1,greti,1,,,27-05-2018 12:30,WYT,20181EX9,Sam Crofts,,19.4,,,,,,,,,,,,,,
Physical,New Capture,vz29809,'0700edda48',1,greti,1,,,27-05-2018 12:30,WYT,20181EX9,Sam Crofts,,17.8,,,,,,,,,,,,,,
Physical,New Capture,vz29810,'0700edb290',1,greti,1,,,27-05-2018 12:30,WYT,20181EX9,Sam Crofts,,19,,,,,,,,,,,,,,
Physical,New Capture,vz29811,'0700ee3e13',1,greti,1,,,27-05-2018 12:30,WYT,20181EX9,Sam Crofts,,18.3,,,,,,,,,,,,,,
Physical,New Capture,vz29812,'0700edaa51',1,greti,1,,,27-05-2018 12:30,WYT,20181EX9,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vz29813,'0700ee3665',1,greti,1,,,27-05-2018 12:30,WYT,20181EX9,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vz29814,'0700edbedd',1,greti,1,,,27-05-2018 12:30,WYT,20181EX9,Sam Crofts,,18.5,,,,,,,,,,,,,,
Physical,New Capture,vz29815,'0700edcedc',1,greti,1,,,27-05-2018 12:30,WYT,20181EX9,Sam Crofts,,19.9,,,,,,,,,,,,,,
Physical,New Capture,vz29816,'0700ee3753',1,greti,1,,,27-05-2018 12:59,WYT,20181EX52,Sam Crofts,,20.4,,,,,,,,,,,,,,
Physical,New Capture,vz29817,'0700ed89a8',1,greti,1,,,27-05-2018 12:59,WYT,20181EX52,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vz29818,'0700ee18ca',1,greti,1,,,27-05-2018 12:59,WYT,20181EX52,Sam Crofts,,20.4,,,,,,,,,,,,,,
Physical,New Capture,vz29819,'0700edd5ff',1,greti,1,,,27-05-2018 12:59,WYT,20181EX52,Sam Crofts,,19.6,,,,,,,,,,,,,,
Physical,New Capture,vz29820,'0700edd7ce',1,greti,1,,,27-05-2018 12:59,WYT,20181EX52,Sam Crofts,,20.6,,,,,,,,,,,,,,
Physical,New Capture,vz29821,'0700ee3324',1,greti,1,,,27-05-2018 12:59,WYT,20181EX52,Sam Crofts,,19,,,,,,,,,,,,,,
Physical,New Capture,vz29822,'0700edd1a1',1,greti,1,,,27-05-2018 12:59,WYT,20181EX52,Sam Crofts,,20.1,,,,,,,,,,,,,,
Physical,New Capture,vz29823,'0700edac02',1,greti,1,,,27-05-2018 12:59,WYT,20181EX52,Sam Crofts,,19.3,,,,,,,,,,,,,,
Physical,New Capture,vs83965,'0700ededfa',1,greti,1,,,26-05-2018 10:19,WYT,20181W104,Sam Crofts,,18.3,,,,,,,,,,,,,,
Physical,New Capture,vs83966,'0700ee0473',1,greti,1,,,26-05-2018 10:19,WYT,20181W104,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vs83967,'0700edb414',1,greti,1,,,26-05-2018 10:19,WYT,20181W104,Sam Crofts,,18.1,,,,,,,,,,,,,,
Physical,New Capture,vs83968,'0700ee4262',1,greti,1,,,26-05-2018 10:19,WYT,20181W104,Sam Crofts,,17.4,,,,,,,,,,,,,,
Physical,New Capture,vs83969,'0700ede158',1,greti,1,,,26-05-2018 10:19,WYT,20181W104,Sam Crofts,,19.4,,,,,,,,,,,,,,
Physical,New Capture,vs83970,'0700edccee',1,greti,1,,,26-05-2018 10:19,WYT,20181W104,Sam Crofts,,16.8,,,,,,,,,,,,,,
Physical,New Capture,vs83971,'0700ede422',1,greti,1,,,26-05-2018 14:00,WYT,20181EX2,Sam Crofts,,20.6,,,,,,,,,,,,,,
Physical,New Capture,vs83972,'0700ee42d7',1,greti,1,,,26-05-2018 14:00,WYT,20181EX2,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vs83973,'0700ee0683',1,greti,1,,,26-05-2018 14:00,WYT,20181EX2,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vs83974,'0700ee2253',1,greti,1,,,26-05-2018 14:00,WYT,20181EX2,Sam Crofts,,19.3,,,,,,,,,,,,,,
Physical,New Capture,vs83975,'0700edaf30',1,greti,1,,,26-05-2018 14:00,WYT,20181EX2,Sam Crofts,,19.1,,,,,,,,,,,,,,
Physical,New Capture,vs83976,'0700edc68d',1,greti,1,,,26-05-2018 14:00,WYT,20181EX2,Sam Crofts,,19,,,,,,,,,,,,,,
Physical,New Capture,vs83977,'0700ee24c9',1,greti,1,,,26-05-2018 14:00,WYT,20181EX2,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vs83956,'0700edb864',1,greti,1,,,25-05-2018 13:40,WYT,20181EX14,Sam Crofts,,18.2,,,,,,,,,,,,,,
Physical,New Capture,vs83957,'0700edd567',1,greti,1,,,25-05-2018 13:40,WYT,20181EX14,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vs83958,'0700ee075a',1,greti,1,,,25-05-2018 13:40,WYT,20181EX14,Sam Crofts,,20.7,,,,,,,,,,,,,,
Physical,New Capture,vs83959,'0700edc946',1,greti,1,,,25-05-2018 13:40,WYT,20181EX14,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vs83960,'0700eddd20',1,greti,1,,,25-05-2018 13:40,WYT,20181EX14,Sam Crofts,,19.3,,,,,,,,,,,,,,
Physical,New Capture,vs83961,'0700edf521',1,greti,1,,,25-05-2018 13:40,WYT,20181EX14,Sam Crofts,,20.1,,,,,,,,,,,,,,
Physical,New Capture,vs83962,'0700ede790',1,greti,1,,,25-05-2018 13:40,WYT,20181EX14,Sam Crofts,,18.1,,,,,,,,,,,,,,
Physical,New Capture,vs83963,'0700ee2265',1,greti,1,,,25-05-2018 13:40,WYT,20181EX14,Sam Crofts,,18.6,,,,,,,,,,,,,,
Physical,New Capture,vs83942,'0700edb7b2',1,greti,1,,,24-05-2018  8:29,WYT,20181EX7,Sam Crofts,,20.3,,,,,,,,,,,,,,
Physical,New Capture,vs83943,'0700edb201',1,greti,1,,,24-05-2018  8:29,WYT,20181EX7,Sam Crofts,,20.5,,,,,,,,,,,,,,
Physical,New Capture,vs83944,'0700ee3b79',1,greti,1,,,24-05-2018  8:29,WYT,20181EX7,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vs83945,'0700ede125',1,greti,1,,,24-05-2018  8:29,WYT,20181EX7,Sam Crofts,,18.3,,,,,,,,,,,,,,
Physical,New Capture,vs83946,'0700ee4580',1,greti,1,,,24-05-2018  8:29,WYT,20181EX7,Sam Crofts,,20.4,,,,,,,,,,,,,,
Physical,New Capture,vs83947,'0700edb5c9',1,greti,1,,,24-05-2018  8:29,WYT,20181EX7,Sam Crofts,,19,,,,,,,,,,,,,,
Physical,New Capture,vs83948,'0700ed8bde',1,greti,1,,,24-05-2018  8:29,WYT,20181EX7,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vs83949,'0700ee0a10',1,greti,1,,,24-05-2018  8:29,WYT,20181EX7,Sam Crofts,,20.1,,,,,,,,,,,,,,
Physical,New Capture,vs83950,'0700edbb5b',1,greti,1,,,24-05-2018  9:00,WYT,20181EX13A,Sam Crofts,,17.4,,,,,,,,,,,,,,
Physical,New Capture,vs83951,'0700eda3ac',1,greti,1,,,24-05-2018  9:00,WYT,20181EX13A,Sam Crofts,,17.7,,,,,,,,,,,,,,
Physical,New Capture,vs83952,'0700ee34fe',1,greti,1,,,24-05-2018  9:00,WYT,20181EX13A,Sam Crofts,,17,,,,,,,,,,,,,,
Physical,New Capture,vs83953,'0700ee2ba0',1,greti,1,,,24-05-2018  9:00,WYT,20181EX13A,Sam Crofts,,19,,,,,,,,,,,,,,
Physical,New Capture,vs83954,'0700ee1a86',1,greti,1,,,24-05-2018  9:00,WYT,20181EX13A,Sam Crofts,,19.6,,,,,,,,,,,,,,
Physical,New Capture,vz29598,'0700ed8e9f',1,greti,1,,,07-06-2018 11:00,WYT,20181EX4,Sam Crofts,,19.8,,,,,,,,,,,,,,
Physical,New Capture,vz29599,'0700edaf4f',1,greti,1,,,07-06-2018 11:00,WYT,20181EX4,Sam Crofts,,20.2,,,,,,,,,,,,,,
Physical,New Capture,vz29600,'01101788eb',1,greti,1,,,07-06-2018 11:00,WYT,20181EX4,Sam Crofts,,9.2,,,,,,,,,,,,,,
Physical,New Capture,ts47901,'0110178b65',1,greti,1,,,07-06-2018 11:00,WYT,20181EX4,Sam Crofts,,19.5,,,,,,,,,,,,,,
Physical,New Capture,ts47902,'0110176e05',1,greti,1,,,07-06-2018 11:00,WYT,20181EX4,Sam Crofts,,17.9,,,,,,,,,,,,,,
Physical,New Capture,vz29587,'0110177192',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,19.1,,,,,,,,,,,,,,
Physical,New Capture,vz29588,'0110178f9f',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vz29589,'0110178d9c',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,17.7,,,,,,,,,,,,,,
Physical,New Capture,vz29590,'0110178708',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,18.8,,,,,,,,,,,,,,
Physical,New Capture,vz29591,'01101787f8',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vz29592,'0700eddd2b',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,18.6,,,,,,,,,,,,,,
Physical,New Capture,vz29593,'0110178af1',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,19.4,,,,,,,,,,,,,,
Physical,New Capture,vz29594,'0110178e18',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,18.8,,,,,,,,,,,,,,
Physical,New Capture,vz29595,'0110177fac',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,17.7,,,,,,,,,,,,,,
Physical,New Capture,vz29596,'0700ede321',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,17.1,,,,,,,,,,,,,,
Physical,New Capture,vz29597,'011017743d',1,greti,1,,,06-06-2018 15:00,WYT,20181EX43C,Sam Crofts,,17.3,,,,,,,,,,,,,,
Physical,New Capture,vz29572,'0700eddd31',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,19.5,,,,,,,,,,,,,,
Physical,New Capture,vz29573,'0700ed964f',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,18.1,,,,,,,,,,,,,,
Physical,New Capture,vz29574,'0700eda925',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,18.3,,,,,,,,,,,,,,
Physical,New Capture,vz29575,'0700ee3ab7',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,18.1,,,,,,,,,,,,,,
Physical,New Capture,vz29576,'0110178c1d',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,17.7,,,,,,,,,,,,,,
Physical,New Capture,vz29577,'0700ed89ec',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,18,,,,,,,,,,,,,,
Physical,New Capture,vz29578,'0110175f5e',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vz29579,'0110176b30',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,16.8,,,,,,,,,,,,,,
Physical,New Capture,vz29580,'0110177a3a',1,greti,1,,,05-06-2018 14:00,WYT,20181EX46,Sam Crofts,,18.8,,,,,,,,,,,,,,
Physical,New Capture,vz29530,'0110177a3f',1,greti,1,,,03-06-2018 15:00,WYT,20181EX43B,Sam Crofts,,20.3,,,,,,,,,,,,,,
Physical,New Capture,vz29531,'0110178b66',1,greti,1,,,03-06-2018 15:00,WYT,20181EX43B,Sam Crofts,,19.6,,,,,,,,,,,,,,
Physical,New Capture,vz29532,'011017746d',1,greti,1,,,03-06-2018 15:00,WYT,20181EX43B,Sam Crofts,,17.9,,,,,,,,,,,,,,
Physical,New Capture,vz29533,'0700ee1c6c',1,greti,1,,,03-06-2018 15:00,WYT,20181EX43B,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vz29534,'0700eda2ce',1,greti,1,,,03-06-2018 15:00,WYT,20181EX43B,Sam Crofts,,19.5,,,,,,,,,,,,,,
Physical,New Capture,vz29535,'0700ee0a2a',1,greti,1,,,03-06-2018 15:00,WYT,20181EX43B,Sam Crofts,,18,,,,,,,,,,,,,,
Physical,New Capture,vz29536,'0700edeccd',1,greti,1,,,03-06-2018 15:00,WYT,20181EX43B,Sam Crofts,,18.1,,,,,,,,,,,,,,
Physical,New Capture,vz29537,'0700ee3646',1,greti,1,,,03-06-2018 15:20,WYT,20181EX41B,Sam Crofts,,16.8,,,,,,,,,,,,,,
Physical,New Capture,vz29538,'0700ed9400',1,greti,1,,,03-06-2018 15:20,WYT,20181EX41B,Sam Crofts,,15.2,,,,,,,,,,,,,,
Physical,New Capture,vz29539,'011017867c',1,greti,1,,,03-06-2018 15:20,WYT,20181EX41B,Sam Crofts,,14.7,,,,,,,,,,,,,,
Physical,New Capture,vz29540,'0110177ddd',1,greti,1,,,03-06-2018 15:20,WYT,20181EX41B,Sam Crofts,,17.8,,,,,,,,,,,,,,
Physical,New Capture,vz29541,'0700ee2ed5',1,greti,1,,,03-06-2018 15:20,WYT,20181EX41B,Sam Crofts,,12.2,,,,,,,,,,,,,,
Physical,New Capture,vz29542,'0700ee186e',1,greti,1,,,03-06-2018 15:20,WYT,20181EX41B,Sam Crofts,,15.2,,,,,,,,,,,,,,
Physical,New Capture,vz29543,'011017827f',1,greti,1,,,03-06-2018 15:20,WYT,20181EX41B,Sam Crofts,,12,,,,,,,,,,,,,,
Physical,New Capture,vz29544,'0700edaf79',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,20.2,,,,,,,,,,,,,,
Physical,New Capture,vz29545,'011017852a',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,18.5,,,,,,,,,,,,,,
Physical,New Capture,vz29546,'0110175f66',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,18.6,,,,,,,,,,,,,,
Physical,New Capture,vz29547,'0700ee0ba1',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vz29548,'0110178a01',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,19.6,,,,,,,,,,,,,,
Physical,New Capture,vz29549,'0110178fad',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,19.1,,,,,,,,,,,,,,
Physical,New Capture,vz29550,'0700ee1f33',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vz29551,'0110178305',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,19.3,,,,,,,,,,,,,,
Physical,New Capture,vz29552,'01101770e4',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vz29553,'0700ed87bc',1,greti,1,,,03-06-2018 15:49,WYT,20181EX41,Sam Crofts,,19.6,,,,,,,,,,,,,,
Physical,New Capture,vz29554,'0700ed8c98',1,greti,1,,,03-06-2018 16:40,WYT,20181EX8A,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vz29555,'0700ed8e42',1,greti,1,,,03-06-2018 16:40,WYT,20181EX8A,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vz29556,'0700ed884a',1,greti,1,,,03-06-2018 16:40,WYT,20181EX8A,Sam Crofts,,18.8,,,,,,,,,,,,,,
Physical,New Capture,vz29557,'0700ee0f8a',1,greti,1,,,03-06-2018 16:40,WYT,20181EX8A,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vz29558,'0700ee3f47',1,greti,1,,,03-06-2018 16:40,WYT,20181EX8A,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vz29559,'0110177fc0',1,greti,1,,,03-06-2018 16:40,WYT,20181EX8A,Sam Crofts,,19.6,,,,,,,,,,,,,,
Physical,New Capture,vz29560,'0110178d13',1,greti,1,,,03-06-2018 16:40,WYT,20181EX8A,Sam Crofts,,20.7,,,,,,,,,,,,,,
Physical,New Capture,vz29561,'011017666b',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,19,,,,,,,,,,,,,,
Physical,New Capture,vz29562,'01101783fe',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vz29563,'0110177e90',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vz29564,'0700edfdb1',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,19.2,,,,,,,,,,,,,,
Physical,New Capture,vz29565,'0110178713',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,19.1,,,,,,,,,,,,,,
Physical,New Capture,vz29566,'011017812a',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,17.4,,,,,,,,,,,,,,
Physical,New Capture,vz29567,'0700edd422',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,17.4,,,,,,,,,,,,,,
Physical,New Capture,vz29568,'01101789ae',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,18.8,,,,,,,,,,,,,,
Physical,New Capture,vz29569,'0700edbcf8',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,17.1,,,,,,,,,,,,,,
Physical,New Capture,vz29570,'011017854e',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,19,,,,,,,,,,,,,,
Physical,New Capture,vz29571,'0110178c33',1,greti,1,,,03-06-2018 17:00,WYT,20181EX17,Sam Crofts,,18.1,,,,,,,,,,,,,,
Physical,New Capture,vz29505,'0110178098',1,greti,1,,,01-06-2018 10:40,WYT,20181EX19A,Sam Crofts,,20.6,,,,,,,,,,,,,,
Physical,New Capture,vz29506,'0700edd76e',1,greti,1,,,01-06-2018 10:40,WYT,20181EX19A,Sam Crofts,,20,,,,,,,,,,,,,,
Physical,New Capture,vz29507,'0110177fc2',1,greti,1,,,01-06-2018 10:40,WYT,20181EX19A,Sam Crofts,,20.3,,,,,,,,,,,,,,
Physical,New Capture,vz29508,'0700edd3a4',1,greti,1,,,01-06-2018 10:40,WYT,20181EX19A,Sam Crofts,,20.3,,,,,,,,,,,,,,
Physical,New Capture,vz29509,'0700ee386c',1,greti,1,,,01-06-2018 10:40,WYT,20181EX19A,Sam Crofts,,18.4,,,,,,,,,,,,,,
Physical,New Capture,vz29510,'0110178bdb',1,greti,1,,,01-06-2018 10:40,WYT,20181EX19A,Sam Crofts,,20.2,,,,,,,,,,,,,,
Physical,New Capture,vz29511,'0700eda3bf',1,greti,1,,,01-06-2018 10:40,WYT,20181EX19A,Sam Crofts,,20.6,,,,,,,,,,,,,,
Physical,New Capture,vz29512,'0700ee35e2',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,20.4,,,,,,,,,,,,,,
Physical,New Capture,vz29513,'0700ee0864',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,18.4,,,,,,,,,,,,,,
Physical,New Capture,vz29514,'0700ee12af',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,21.2,,,,,,,,,,,,,,
Physical,New Capture,vz29515,'0700ee2353',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,19.7,,,,,,,,,,,,,,
Physical,New Capture,vz29516,'0700ed9ef7',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vz29517,'0700edb223',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vz29518,'0700ee2c41',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,20,,,,,,,,,,,,,,
Physical,New Capture,vz29519,'0110178896',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,18.9,,,,,,,,,,,,,,
Physical,New Capture,vz29520,'0110177fc4',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,20,,,,,,,,,,,,,,
Physical,New Capture,vz29521,'0110178c35',1,greti,1,,,01-06-2018 10:50,WYT,20181EX20,Sam Crofts,,19.9,,,,,,,,,,,,,,
Physical,New Capture,vz29523,'0110178b63',1,greti,1,,,01-06-2018 12:00,WYT,20181EX43E,Sam Crofts,,19.8,,,,,,,,,,,,,,
Physical,New Capture,vz29524,'0110178bc0',1,greti,1,,,01-06-2018 12:00,WYT,20181EX43E,Sam Crofts,,19.9,,,,,,,,,,,,,,
Physical,New Capture,vz29525,'0700ee344a',1,greti,1,,,01-06-2018 12:00,WYT,20181EX43E,Sam Crofts,,18.7,,,,,,,,,,,,,,
Physical,New Capture,vz29526,'0110178664',1,greti,1,,,01-06-2018 12:00,WYT,20181EX43E,Sam Crofts,,18.4,,,,,,,,,,,,,,
Physical,New Capture,vz29527,'0700edf6c0',1,greti,1,,,01-06-2018 12:00,WYT,20181EX43E,Sam Crofts,,20,,,,,,,,,,,,,,
Physical,New Capture,vz29528,'0700ee0d10',1,greti,1,,,01-06-2018 12:00,WYT,20181EX43E,Sam Crofts,,17.9,,,,,,,,,,,,,,
Physical,New Capture,vz29529,'0700ee1cee',1,greti,1,,,01-06-2018 12:00,WYT,20181EX43E,Sam Crofts,,18.8,,,,,,,,,,,,,,
Physical,New Capture,vz33507,'0110175ce3',1,greti,1,,,29-05-2018 15:00,WYT,20181MP64,Hannah Lemon,,19.8,,,,,,,,,,,,,,
Physical,New Capture,vz33517,'0110177b0d',1,greti,1,,,29-05-2018 13:19,WYT,20181MP78,Hannah Lemon,,18.6,,,,,,,,,,,,,,
Physical,New Capture,vz33516,'011017794a',1,greti,1,,,29-05-2018 13:19,WYT,20181MP78,Hannah Lemon,,19.8,,,,,,,,,,,,,,
Physical,New Capture,vz33515,'0110175d31',1,greti,1,,,29-05-2018 13:19,WYT,20181MP78,Hannah Lemon,,19.8,,,,,,,,,,,,,,
Physical,New Capture,vz33514,'011017851b',1,greti,1,,,29-05-2018 13:19,WYT,20181MP78,Hannah Lemon,,19.8,,,,,,,,,,,,,,
Physical,New Capture,vz33513,'01101774c6',1,greti,1,,,29-05-2018 13:19,WYT,20181MP78,Hannah Lemon,,18.7,,,,,,,,,,,,,,
