record_type,retrap,bto_ring,pit_tag,pit_tag_state,species,age,sex,sexing_method,date_time,year,region,location,fieldworker,wing_length,weight,bill_length_method,bill_length,bill_depth_method,bill_depth,tarsus_length_method,tarsus_length,fat,fat_method,pectoral_muscle,pox,leg_condition_description,tick_description,comment
diurnal,retrap,vz30621,0700ee1742,3,g,6,m,ib,2019-05-06 11:00:00,2019,wyt,20191W103,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vh21992,0700edb99e,3,g,6,f,ib,2019-05-06 11:32:00,2019,wyt,20191MP77,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44293,0110178075,3,g,5,m,pl,2019-05-06 12:00:00,2019,wyt,20191EX55,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30710,0110176f29,3,g,5,m,pl,2019-05-06 12:00:00,2019,wyt,20191SW109A,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44568,01101769c6,3,g,5,f,ip,2019-05-06 12:00:00,2019,wyt,20191SW112,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30548,0700ed869b,3,g,6,m,ib,2019-05-06 12:00:00,2019,wyt,20191SW112,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29355,0110178fbd,3,g,6,m,ib,2019-05-06 12:30:00,2019,wyt,20191W64,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vj57887,0700eddc20,3,g,6,f,ib,2019-05-06 12:30:00,2019,wyt,20191W84,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29586,0700ed8ec3,3,g,6,m,ib,2019-05-06 12:30:00,2019,wyt,20191W84,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vr90097,01101774ad,3,g,5,f,ip,2019-05-06 12:59:00,2019,wyt,20191SW116,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29155,0110177a1b,3,g,5,m,pl,2019-05-06 12:59:00,2019,wyt,20191SW116,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29019,0700ee266d,3,g,6,m,ip,2019-05-06 12:59:00,2019,wyt,20191HE3,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,ts47640,0700ede936,3,g,6,f,ib,2019-05-06 12:59:00,2019,wyt,20191HE3,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tp27044,0700edee55,3,g,6,m,ib,2019-05-06 13:30:00,2019,wyt,20191EX20,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tp27216,0700ed8bd4,3,g,6,m,ib,2019-05-06 13:30:00,2019,wyt,20191EX48,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30283,0700ee3be4,3,g,5,f,ip,2019-05-06 13:30:00,2019,wyt,20191EX20,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz31081,0110178732,3,g,5,f,pl,2019-05-06 14:32:00,2019,wyt,20191MP84,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44566,0110178b69,3,g,5,m,ip,2019-05-06 17:32:00,2019,wyt,20191MP82,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42949,01101786b4,3,g,5,m,ip,2019-05-07 07:30:00,2019,wyt,20191EX41D,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30682,01101789e1,3,g,6,f,ib,2019-05-07 08:00:00,2019,wyt,20191B188,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32575,0110176d70,3,g,5,m,ib,2019-05-07 08:00:00,2019,wyt,20191MP68,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vh21984,0700ed9bb5,3,g,6,m,ib,2019-05-07 08:00:00,2019,wyt,20191MP57,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32525,01101775b4,3,g,6,f,ib,2019-05-07 08:00:00,2019,wyt,20191MP8,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz33904,01101782fc,1,g,1,NA,NA,2019-05-07 08:00:00,2019,wyt,20191CP22,kanera_korhonen,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz33591,01101771a3,3,g,6,m,ib,2019-05-07 08:00:00,2019,wyt,20191B105,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz33909,01101771ee,1,g,1,NA,NA,2019-05-07 08:00:00,2019,wyt,20191CP22,kanera_korhonen,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz33908,01101769e4,1,g,1,NA,NA,2019-05-07 08:00:00,2019,wyt,20191CP22,kanera_korhonen,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz33907,0110178032,1,g,1,NA,NA,2019-05-07 08:00:00,2019,wyt,20191CP22,kanera_korhonen,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz33906,0110178241,1,g,1,NA,NA,2019-05-07 08:00:00,2019,wyt,20191CP22,kanera_korhonen,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz33905,0110178830,1,g,1,NA,NA,2019-05-07 08:00:00,2019,wyt,20191CP22,kanera_korhonen,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz33903,0110177afb,1,g,1,NA,NA,2019-05-07 08:00:00,2019,wyt,20191CP22,kanera_korhonen,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz33902,01101771aa,1,g,1,NA,NA,2019-05-07 08:00:00,2019,wyt,20191CP22,kanera_korhonen,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz33598,0700edc75f,3,g,5,m,ib,2019-05-07 08:00:00,2019,wyt,20191B3,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tv44291,01101769f6,3,g,6,m,cp,2019-05-07 08:19:00,2019,wyt,20191EX8,sam_crofts,75.0,10.9,NA,NA,NA,NA,m,23.0,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vh21995,0700ee2cf1,3,g,6,m,ib,2019-05-07 08:32:00,2019,wyt,20191MP61,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz33591,01101771a3,3,g,5,m,pl,2019-05-07 08:32:00,2019,wyt,20191B105,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30833,0700ee1b67,3,g,5,f,ib,2019-05-07 09:00:00,2019,wyt,20191SW47,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30892,0700edcada,3,g,5,f,ip,2019-05-07 09:00:00,2019,wyt,20191P3,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84227,0700ee27e2,1,g,5,f,bp,2019-05-07 09:20:00,2019,wyt,20191MP72,keith_mcmahon,74.0,17.9,s,13.6,d,4.4,m,23.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,vz30490,0700ed8dbc,3,g,5,m,cp,2019-05-07 09:30:00,2019,wyt,20191EX11,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,"pox,_no_mesurements_taken"
diurnal,retrap,tx42273,0700ee3446,3,g,6,m,ib,2019-05-07 09:30:00,2019,wyt,20191EX68,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29415,0110177e4e,3,g,5,f,ib,2019-05-07 09:30:00,2019,wyt,20191EX68,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42347,0700ee15b2,3,g,6,f,ib,2019-05-07 09:30:00,2019,wyt,20191EX75A,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44675,0700ee2915,3,g,6,m,ib,2019-05-07 09:30:00,2019,wyt,20191SW6,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,ts44650,0700edc6ca,3,g,5,m,ib,2019-05-07 09:30:00,2019,wyt,20191EX61,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29895,0700edff78,3,g,5,m,ip,2019-05-07 09:30:00,2019,wyt,20191EX75A,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42868,0700ed9ecc,3,g,6,m,ib,2019-05-07 09:30:00,2019,wyt,20191EX62C,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32693,0110177607,3,g,5,f,ib,2019-05-07 09:30:00,2019,wyt,20191EX61,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44238,0700ed8f58,3,g,6,m,ib,2019-05-07 09:33:00,2019,wyt,20191B27,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vf63374,0700ed8a62,3,g,6,m,ib,2019-05-07 09:33:00,2019,wyt,20191MP35,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42065,0700edd3d7,3,g,6,f,ib,2019-05-07 09:40:00,2019,wyt,20191W43,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,d471250,030000fcb4,3,g,6,m,ib,2019-05-07 09:40:00,2019,wyt,20191W43,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38402,010799f98e,1,g,5,f,bp,2019-05-07 09:40:00,2019,wyt,20191EX11,sam_crofts,76.0,17.8,NA,NA,NA,NA,m,23.8,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38403,0110176885,1,g,5,m,cp,2019-05-07 09:49:00,2019,wyt,20191EX10,sam_crofts,75.0,19.5,NA,NA,NA,NA,m,23.0,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tr43233,0110178997,3,g,5,m,ip,2019-05-07 10:00:00,2019,wyt,20191O85,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vn85367,011017840d,3,g,5,m,pl,2019-05-07 10:00:00,2019,wyt,20191O82,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42659,0700edc33d,3,g,6,m,pl,2019-05-07 10:00:00,2019,wyt,20191O78A,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29871,0700edcce9,3,g,5,NA,NA,2019-05-07 10:00:00,2019,wyt,20191O71,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42993,01101789c8,3,g,5,m,pl,2019-05-07 10:00:00,2019,wyt,20191O56,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32563,0110177d3a,3,g,5,f,pl,2019-05-07 10:00:00,2019,wyt,20191O34,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29564,0700edfdb1,3,g,5,m,ib,2019-05-07 10:30:00,2019,wyt,20191W99,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30887,0700ee2632,3,g,5,m,ib,2019-05-07 10:30:00,2019,wyt,20191W35,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz31064,0110178ed2,3,g,5,f,pl,2019-05-07 10:40:00,2019,wyt,20191C131,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84228,0700ee0e0d,1,g,5,f,bp,2019-05-07 11:00:00,2019,wyt,20191SW26,keith_mcmahon,73.0,15.9,s,13.0,d,4.2,m,23.2,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38405,0110175e61,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38406,0110177d64,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38407,0110177402,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38409,0110175edf,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38404,01101779a4,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38411,0110176fba,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38412,0110177886,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38410,011017699a,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38408,0110175e50,1,g,1,NA,NA,2019-05-07 11:19:00,2019,wyt,20191EX38,sam_crofts,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30317,0700ee1460,3,g,6,f,ib,2019-05-07 11:29:00,2019,wyt,20191W74,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vs83984,0700ede083,3,g,5,m,ip,2019-05-07 11:29:00,2019,wyt,20191W74,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30211,0700edcadb,3,g,5,m,ib,2019-05-07 11:29:00,2019,wyt,20191W83,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42365,0110176d3d,3,g,5,f,ib,2019-05-07 11:29:00,2019,wyt,20191W83,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tj26895,0110177d82,3,g,5,m,ip,2019-05-07 11:32:00,2019,wyt,20191B215,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32925,01101770dd,3,g,5,m,ip,2019-05-07 12:33:00,2019,wyt,20191MP77,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42668,0700edc870,3,g,6,f,ib,2019-05-07 13:19:00,2019,wyt,20191O75,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29384,0110178aae,3,g,6,NA,NA,2019-05-07 13:30:00,2019,wyt,20191EX43D,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz33787,0700ee43a0,3,g,5,m,pl,2019-05-07 13:32:00,2019,wyt,20191MP15,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44593,0110178e3e,3,g,5,m,cp,2019-05-07 13:50:00,2019,wyt,20191SW111,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29878,0700edabad,3,g,5,f,ib,2019-05-07 14:19:00,2019,wyt,20191EX51B,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y839893,030000c48c,3,g,6,f,ib,2019-05-07 14:19:00,2019,wyt,20191EX28,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tp25990,0700edeb37,3,g,6,m,ib,2019-05-07 14:19:00,2019,wyt,20191EX28,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tl39677,01101769d8,3,g,5,m,pl,2019-05-07 14:29:00,2019,wyt,20191HE1,cristiano_gala,73.0,NA,NA,NA,NA,NA,m,23.4,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31209,NA,0,g,5,f,bp,2019-05-07 14:29:00,2019,wyt,20191HE1,cristiano_gala,75.0,19.2,NA,NA,NA,NA,m,23.3,NA,NA,NA,NA,NA,NA,forgot_to_tag
diurnal,retrap,vz30515,0110176282,3,g,5,f,ib,2019-05-07 14:49:00,2019,wyt,20191HE5,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30788,01101784a4,3,g,5,f,pl,2019-05-07 15:33:00,2019,wyt,20191B175,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz33780,0700ee33e5,3,g,6,f,pl,2019-05-08 08:32:00,2019,wyt,20191MP20,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31212,01101760a7,1,g,1,NA,NA,2019-05-08 09:59:00,2019,wyt,20191C63,cristiano_gala,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31241,01101778fd,1,g,1,NA,NA,2019-05-08 09:59:00,2019,wyt,20191C63,cristiano_gala,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31240,0110177799,1,g,1,NA,NA,2019-05-08 09:59:00,2019,wyt,20191C63,cristiano_gala,NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31211,011017886d,1,g,1,NA,NA,2019-05-08 09:59:00,2019,wyt,20191C63,cristiano_gala,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31239,011017703c,1,g,1,NA,NA,2019-05-08 09:59:00,2019,wyt,20191C63,cristiano_gala,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31210,0110176e4e,1,g,1,NA,NA,2019-05-08 09:59:00,2019,wyt,20191C63,cristiano_gala,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42975,0110178b07,3,g,5,f,ib,2019-05-08 10:00:00,2019,wyt,20191O63,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ring_read_on_incubating_female
diurnal,retrap,vz33556,0700ede89f,3,g,5,m,pl,2019-05-08 10:00:00,2019,wyt,20191O21,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,te80789,011017864f,3,g,5,f,pl,2019-05-08 10:00:00,2019,wyt,20191O21,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz33559,0700edb43d,3,g,5,f,ib,2019-05-08 10:00:00,2019,wyt,20191O62,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ring_read_on_incubating_female
physical,new_capture,vz31231,01101775c1,1,g,1,NA,NA,2019-05-08 10:30:00,2019,wyt,20191C4,cristiano_gala,NA,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31238,0110178745,1,g,1,NA,NA,2019-05-08 10:30:00,2019,wyt,20191C4,cristiano_gala,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31235,01101777e6,1,g,1,NA,NA,2019-05-08 10:30:00,2019,wyt,20191C4,cristiano_gala,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31233,01101789bf,1,g,1,NA,NA,2019-05-08 10:30:00,2019,wyt,20191C4,cristiano_gala,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31236,0110177060,1,g,1,NA,NA,2019-05-08 10:30:00,2019,wyt,20191C4,cristiano_gala,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31237,0110176ed7,1,g,1,NA,NA,2019-05-08 10:30:00,2019,wyt,20191C4,cristiano_gala,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31234,0110176f88,1,g,1,NA,NA,2019-05-08 10:30:00,2019,wyt,20191C4,cristiano_gala,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31232,0110178812,1,g,1,NA,NA,2019-05-08 10:30:00,2019,wyt,20191C4,cristiano_gala,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts45875,0700ee3689,3,g,5,f,bp,2019-05-08 11:29:00,2019,wyt,20191EX8,sam_crofts,74.0,18.4,NA,NA,NA,NA,m,23.7,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz33785,0700ee3349,3,g,6,m,pl,2019-05-08 11:32:00,2019,wyt,20191MP38,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32608,0700edc78b,3,g,5,f,ip,2019-05-08 11:32:00,2019,wyt,20191B18,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84212,0700ee0822,1,g,5,f,bp,2019-05-08 12:00:00,2019,wyt,20191MP75,keith_mcmahon,73.0,17.8,s,13.5,d,4.4,m,21.5,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84211,0700ed8bc5,1,g,5,m,cp,2019-05-08 12:00:00,2019,wyt,20191MP75,keith_mcmahon,77.0,19.1,s,12.9,d,4.5,m,24.3,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts45470,0700ed92d8,3,g,6,m,cp,2019-05-08 12:00:00,2019,wyt,20191SW26,keith_mcmahon,77.0,17.6,s,13.0,d,4.6,m,22.6,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44287,01101777ef,3,g,5,f,ip,2019-05-08 12:33:00,2019,wyt,20191MP15,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32960,01101784d7,3,g,5,f,bp,2019-05-08 12:49:00,2019,wyt,20191C109,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30543,0110175d98,3,g,5,m,ib,2019-05-08 12:59:00,2019,wyt,20191B69,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30542,0110176d4b,3,g,5,f,ib,2019-05-08 12:59:00,2019,wyt,20191B69,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32525,01101775b4,3,g,6,f,ib,2019-05-08 13:32:00,2019,wyt,20191MP8,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30773,0700ee30eb,3,g,5,f,ib,2019-05-08 13:50:00,2019,wyt,20191B52,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32666,0700ee3d67,3,g,5,m,ib,2019-05-08 13:50:00,2019,wyt,20191B52,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vx12962,0110177d88,3,g,6,f,ib,2019-05-08 14:00:00,2019,wyt,20191EX76,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44539,0700edaf97,3,g,6,m,ip,2019-05-08 14:00:00,2019,wyt,20191EX76,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
