year,pnum,nestbox,clear_date,missing_entire_brood,suspected_predation,lay_date,april_lay_date,lay_date_visit_interval,laying_rate,incubation_started,num_broken_eggs,hatch_date,april_hatch_date,incubation_duration,total_egg_weight,num_eggs_weighed,clutch_size,num_chicks,num_chicks_ringed,april_ring_date,ring_day,num_live_chicks,num_dead_chicks,num_fledglings,mean_chick_weight,father,mother,resident,natal_box,year_born,bto_age,age,x,y,type,poly,edge_edi,altitude_m,aspect,northness,habitat_type,soil_type,recorded,total_recordings,missing_recordings,first_recorded,last_recorded,delay,n_vocalisations,repertoire_size
2013,20131CP2,CP2,2013-06-29,,,2013-05-02,32.0,4.0,1.0,True,0,2013-05-24,54.0,16.0,4.5,3.0,7.0,7.0,5,68.0,15.0,5.0,0,5,16.16,x805656,,False,,,,,446331.33,209279.71,G,3076.56,68.339,77.2489,352.06,0.990413267,4.0,3.0,False,0,0,,,,0,
2013,20131CP20,CP20,2013-06-29,,,2013-05-05,35.0,6.0,1.0,True,0,2013-05-26,56.0,14.0,6.2,4.0,8.0,7.0,7,70.0,15.0,7.0,0,7,19.97,y035899,y160531,False,,,4.0,unknown,446475.33,208953.71,G,1565.86,222.469,96.8273,301.815,0.527178279,4.0,2.0,False,0,0,,,,0,
2013,20131CP21,CP21,2013-06-29,,,2013-05-11,41.0,8.0,,True,0,2013-06-01,62.0,15.0,6.6,4.0,7.0,6.0,6,76.0,15.0,6.0,0,6,18.78,y161336,ts47057,False,,,6.0,adult,446357.33,208965.71,G,7013.82,335.112,97.2249,28.913,0.875354851,4.0,2.0,False,0,0,,,,0,
2013,20131CP28,CP28,2013-06-10,,,2013-04-26,26.0,7.0,,True,0,,,,6.3,4.0,8.0,,0,,,,0,0,,,,,,,,,446614.33,209067.71,G,2770.65,143.747,90.9464,36.5943,0.802876786,4.0,3.0,False,0,0,,,,0,
2013,20131CP31,CP31,2013-06-29,,,2013-05-04,34.0,4.0,1.0,True,0,2013-05-29,59.0,19.0,5.5,3.0,7.0,3.0,3,73.0,15.0,3.0,0,3,19.17,,y031454,,,,,,446600.33,208929.71,G,2568.17,100.775,103.204,20.4497,0.936979276,4.0,2.0,False,0,0,,,,0,
2013,20131CP34,CP34,2013-06-29,,,2013-04-30,30.0,7.0,1.0,True,0,2013-05-19,49.0,12.0,4.9,3.0,8.0,8.0,6,63.0,15.0,6.0,0,6,15.02,,,,,,,,446663.33,208847.71,G,3016.68,7.33869,105.605,32.5051,0.843343616,4.0,2.0,False,0,0,,,,0,
2013,20131CP37,CP37,2013-06-29,,,2013-05-20,50.0,6.0,0.0,True,0,2013-06-13,74.0,22.0,,,3.0,1.0,1,88.0,15.0,1.0,0,1,15.8,,y839851,,,,,,446661.33,208737.71,G,1878.64,74.2103,111.645,37.0607,0.79799749,4.0,1.0,False,0,0,,,,0,
2013,20131CP40A,CP40A,2013-06-29,,,2013-05-02,32.0,6.0,,True,0,2013-05-19,49.0,12.0,,,6.0,6.0,6,63.0,15.0,6.0,0,6,17.1,tl36277,,False,,2012.0,5.0,1,447114.72,208507.76,G,19566.9,15.551,88.6289,80.2832,0.168778396,3.0,3.0,False,0,0,,,,0,
2013,20131CP41,CP41,2013-06-29,,,2013-05-06,36.0,6.0,1.0,True,0,2013-05-24,54.0,13.0,6.9,4.0,6.0,5.0,3,68.0,15.0,3.0,0,3,16.7,,tj24711,,,,,,447001.72,208493.76,G,3770.4,83.7591,98.8621,98.0818,-0.140586744,3.0,2.0,False,0,0,,,,0,
2013,20131CP42A,CP42A,2013-06-29,,,2013-04-30,30.0,7.0,1.0,True,0,2013-05-17,47.0,13.0,4.7,3.0,5.0,5.0,5,61.0,15.0,5.0,2,3,15.38,ts45925,ts44726,False,,,4.0,unknown,447064.71,208490.18,G,3304.9,35.6086,93.7656,104.45,-0.249535041,3.0,3.0,False,0,0,,,,0,
2013,20131CP43,CP43,2013-06-29,,,2013-05-01,31.0,2.0,1.0,True,0,2013-05-21,51.0,15.0,6.9,4.0,6.0,6.0,5,65.0,15.0,5.0,0,5,18.38,tp41677,tj24974,False,,,4.0,unknown,446948.72,208462.76,G,5142.31,28.7455,103.841,87.6676,0.040696817,3.0,2.0,False,0,0,,,,0,
2013,20131CP5,CP5,2013-06-29,,,2013-05-09,39.0,8.0,,True,0,2013-05-29,59.0,14.0,7.5,4.0,7.0,7.0,7,73.0,15.0,7.0,0,7,18.76,y146320,y838748,False,,2014.0,6.0,unknown,446449.33,209244.71,G,1797.05,93.1683,79.1201,41.5483,0.74839687,4.0,3.0,False,0,0,,,,0,
2013,20131CP6,CP6,2013-06-29,,,2013-05-09,39.0,8.0,,True,0,2013-05-29,59.0,15.0,6.5,4.0,6.0,6.0,6,73.0,15.0,6.0,0,6,17.78,tl39911,ts44206,False,,2012.0,5.0,1,446499.33,209263.71,G,1706.03,52.3005,76.4745,74.8319,0.261651855,4.0,3.0,False,0,0,,,,0,
2013,20131CP7,CP7,2013-06-29,,,2013-05-02,32.0,4.0,1.0,True,0,2013-05-25,55.0,16.0,5.1,3.0,8.0,8.0,8,69.0,15.0,8.0,0,8,18.56,x805499,h300253,False,,,4.0,unknown,446544.33,209240.71,G,1810.57,41.1062,76.4642,225.002,-0.707082098,4.0,3.0,False,0,0,,,,0,
2013,20131CP8,CP8,2013-06-29,,,2013-04-27,27.0,0.0,,True,0,2013-05-22,52.0,18.0,6.4,4.0,8.0,8.0,8,66.0,15.0,8.0,0,8,18.05,tp28632,l315026,False,,,6.0,adult,446499.33,209141.71,G,1537.03,152.928,80.0348,4.00146,0.997562272,4.0,3.0,False,0,0,,,,0,
2013,20131EX11,EX11,2013-06-24,,,2013-05-11,41.0,10.0,,True,0,2013-05-29,59.0,14.0,5.5,4.0,5.0,4.0,4,73.0,15.0,4.0,1,4,18.93,,x239737,,,,,,445444.33,208706.71,G,9562.46,186.508,102.376,286.803,0.289081922,2.0,3.0,False,0,0,,,,0,
2013,20131EX12,EX12,2013-06-24,,,2013-05-04,34.0,10.0,1.0,True,0,2013-05-24,54.0,14.0,4.3,3.0,7.0,7.0,7,68.0,15.0,7.0,0,7,18.79,ts45795,y838931,False,,,4.0,unknown,445406.33,208764.71,G,6236.64,165.052,95.8524,321.225,0.779611298,2.0,3.0,False,0,0,,,,0,
2013,20131EX13A,EX13A,2013-06-24,,,2013-04-30,30.0,10.0,,True,0,2013-05-20,50.0,15.0,6.0,4.0,6.0,6.0,0,,,,6,0,,y164894,,False,,,6.0,adult,445305.33,208756.71,G,26009.41,62.9295,90.9159,332.556,0.887461715,2.0,3.0,False,0,0,,,,0,
2013,20131EX14,EX14,2013-06-24,,,2013-05-05,35.0,10.0,0.5,True,0,2013-05-25,55.0,16.0,5.2,3.0,5.0,5.0,5,69.0,15.0,5.0,0,5,20.02,y837333,y838964,False,,,6.0,adult,445451.33,208853.71,G,10602.66,212.637,92.0599,291.185,0.361380476,2.0,3.0,False,0,0,,,,0,
2013,20131EX18,EX18,2013-06-24,,,2013-05-03,33.0,10.0,,True,0,2013-05-24,54.0,14.0,4.7,3.0,8.0,6.0,5,68.0,15.0,5.0,0,5,14.32,y160491,y160678,False,,,4.0,unknown,445710.33,209023.71,G,10362.09,326.514,99.5167,336.728,0.918639572,2.0,3.0,False,0,0,,,,0,
2013,20131EX19,EX19,2013-06-24,,,2013-05-10,40.0,10.0,,True,0,2013-05-27,57.0,12.0,,,6.0,6.0,6,71.0,15.0,6.0,0,6,19.75,ts45831,y033829,False,,,4.0,unknown,445807.33,209073.71,G,11481.1,333.586,98.2496,326.401,0.832930899,2.0,3.0,False,0,0,,,,0,
2013,20131EX2,EX2,2013-07-09,,,2013-05-07,37.0,7.0,,True,0,2013-05-29,59.0,14.0,5.1,3.0,9.0,7.0,7,73.0,15.0,7.0,0,7,16.73,l315824,,False,,,6.0,adult,445636.33,208384.71,G,8095.13,333.238,151.551,308.943,0.628546946,5.0,1.0,False,0,0,,,,0,
2013,20131EX34,EX34,2013-07-08,,,2013-05-21,51.0,7.0,1.0,True,0,2013-06-07,68.0,11.0,4.8,3.0,7.0,6.0,6,82.0,15.0,6.0,0,6,17.48,,y839844,,,,,,445711.33,208853.71,G,3872.18,469.367,112.72,318.739,0.751713208,5.0,2.0,False,0,0,,,,0,
2013,20131EX37,EX37,2013-06-24,,,2013-05-02,32.0,10.0,,True,0,2013-05-27,57.0,20.0,6.1,4.0,6.0,5.0,5,71.0,15.0,5.0,0,5,18.24,x239736,l808757,False,,,4.0,unknown,445613.33,208723.71,G,4245.01,353.159,114.465,264.433,-0.097009674,5.0,3.0,False,0,0,,,,0,
2013,20131EX38,EX38,2013-06-24,,,2013-05-05,35.0,10.0,0.75,True,0,2013-05-30,60.0,19.0,6.0,4.0,7.0,7.0,0,,,,6,0,,l315623,,False,,,4.0,unknown,445634.33,208665.71,G,4738.79,358.388,118.118,309.352,0.634082927,5.0,2.0,False,0,0,,,,0,
2013,20131EX39A,EX39A,2013-06-24,,,2013-05-07,37.0,10.0,,True,0,2013-06-01,62.0,17.0,6.7,4.0,9.0,9.0,9,76.0,15.0,9.0,0,9,19.3,tr40796,tl38224,False,,,6.0,adult,445861.33,208761.71,G,8313.14,435.262,133.29,340.728,0.943962359,5.0,2.0,False,0,0,,,,0,
2013,20131EX39C,EX39C,2013-06-05,,,2013-05-05,35.0,10.0,1.0,True,0,2013-06-01,62.0,20.0,4.5,3.0,8.0,3.0,0,,,,5,0,,,,,,,,,445793.33,208670.71,G,6659.46,384.641,139.754,349.157,0.982146346,5.0,1.0,False,0,0,,,,0,
2013,20131EX4,EX4,2013-07-09,,,2013-04-30,30.0,7.0,,True,0,2013-05-27,57.0,21.0,4.8,3.0,7.0,5.0,0,,,,0,0,,,,,,,,,445547.33,208400.76,G,6502.18,244.777,139.385,281.871,0.205708891,5.0,1.0,False,0,0,,,,0,
2013,20131EX41A,EX41A,2013-06-18,,,2013-05-08,38.0,7.0,,True,0,,,,5.2,3.0,10.0,,0,,,,0,0,,,l315887,,,,,,445755.33,208462.71,G,9207.36,262.752,156.715,333.431,0.894396367,5.0,1.0,False,0,0,,,,0,
2013,20131EX41B,EX41B,2013-07-09,,,2013-05-13,43.0,7.0,0.67,True,0,2013-06-02,63.0,17.0,6.0,3.0,4.0,4.0,4,77.0,15.0,4.0,0,4,19.48,r639318,y162866,False,,,6.0,adult,445738.33,208427.71,G,4835.08,263.057,157.674,313.249,0.685170278,5.0,1.0,False,0,0,,,,0,
2013,20131EX41C,EX41C,2013-07-09,,,2013-05-06,36.0,7.0,1.0,True,0,2013-05-29,59.0,17.0,4.9,3.0,7.0,6.0,6,73.0,15.0,6.0,0,6,18.93,tj24902,ts46405,False,,,6.0,adult,445761.33,208406.71,G,1469.55,234.315,159.988,321.041,0.777596095,5.0,1.0,False,0,0,,,,0,
2013,20131EX41D,EX41D,2013-06-12,,,2013-05-04,34.0,6.0,1.0,True,0,2013-05-21,51.0,12.0,5.1,3.0,6.0,6.0,6,65.0,15.0,6.0,0,6,,tr42418,tx42521,False,,,6.0,adult,445851.33,208441.71,G,7750.1,171.611,161.139,256.595,-0.231832793,4.0,1.0,False,0,0,,,,0,
2013,20131EX48,EX48,2013-06-24,,,2013-05-09,39.0,10.0,,True,0,2013-06-01,62.0,16.0,6.1,4.0,8.0,8.0,0,,,,8,0,,ts46407,,False,,,4.0,unknown,446170.25,208679.27,G,4129.27,291.349,135.443,51.0686,0.628389467,4.0,1.0,False,0,0,,,,0,
2013,20131EX49,EX49,2013-06-29,,,2013-05-09,39.0,10.0,,True,0,2013-05-31,61.0,14.0,6.4,4.0,9.0,8.0,8,75.0,15.0,8.0,0,8,19.13,ts43535,tp27824,False,,,6.0,adult,446245.33,208674.71,G,5476.67,226.819,133.576,7.28677,0.991923756,4.0,1.0,False,0,0,,,,0,
2013,20131EX49A,EX49A,2013-07-19,,,2013-06-07,68.0,11.0,,,0,,,,7.0,4.0,6.0,6.0,5,102.0,,5.0,0,5,18.16,,,,,,,,446155.33,208632.71,G,6285.2,280.829,139.446,63.5666,0.44515725,4.0,1.0,False,0,0,,,,0,
2013,20131EX51B,EX51B,2013-06-29,,,2013-05-10,40.0,10.0,,True,0,2013-05-25,55.0,10.0,,,6.0,6.0,6,69.0,15.0,6.0,0,6,19.33,tj24747,ts46402,False,,,4.0,unknown,446314.33,208817.71,G,9579.58,283.487,119.745,13.2774,0.973269539,5.0,1.0,False,0,0,,,,0,
2013,20131EX52,EX52,2013-06-29,,,2013-04-27,27.0,0.0,,True,0,2013-05-17,47.0,14.0,4.9,3.0,7.0,7.0,5,61.0,15.0,5.0,0,5,17.62,ts45932,y837301,False,,,,,446477.33,208704.71,G,6153.21,122.319,122.087,44.8365,0.709121709,5.0,1.0,False,0,0,,,,0,
2013,20131EX53,EX53,2013-06-29,,,2013-05-09,39.0,10.0,,True,0,2013-05-30,60.0,15.0,5.8,4.0,7.0,6.0,5,74.0,15.0,5.0,0,5,18.6,tp42379,tl39955,False,,,4.0,unknown,446535.33,208706.71,G,5712.02,107.538,120.025,61.4885,0.477335141,5.0,1.0,False,0,0,,,,0,
2013,20131EX55,EX55,2013-06-29,,,2013-04-26,26.0,0.0,,True,0,2013-05-16,46.0,15.0,6.8,4.0,6.0,4.0,3,60.0,15.0,3.0,0,3,18.4,tc58613,tl36228,False,,,4.0,unknown,446634.33,208663.71,G,6738.37,40.4568,117.478,68.6063,0.364774407,4.0,1.0,False,0,0,,,,0,
2013,20131EX60,EX60,2013-07-09,,,2013-05-04,34.0,7.0,,True,0,2013-05-27,57.0,16.0,4.9,3.0,8.0,7.0,7,71.0,15.0,7.0,0,7,18.21,ts43656,ts45633,False,,,6.0,adult,446331.33,208517.71,G,9815.01,78.1041,140.634,15.2621,0.964731754,4.0,1.0,False,0,0,,,,0,
2013,20131EX61,EX61,2013-07-09,,,2013-05-08,38.0,7.0,,True,0,2013-05-29,59.0,16.0,5.7,4.0,6.0,5.0,5,73.0,15.0,5.0,0,5,,l171494,tj24728,False,,,6.0,adult,446309.33,208474.71,G,7949.44,102.641,143.862,36.3551,0.805358585,4.0,1.0,False,0,0,,,,0,
2013,20131EX62,EX62,2013-07-09,,,2013-05-08,38.0,7.0,,True,0,2013-05-28,58.0,15.0,5.5,4.0,6.0,6.0,6,72.0,15.0,6.0,0,6,18.65,tp27820,ts45538,False,,2012.0,5.0,1,446299.33,208425.71,G,5099.25,115.136,147.491,32.949,0.839155029,4.0,1.0,False,0,0,,,,0,
2013,20131EX62C,EX62C,2013-07-09,,,2013-05-11,41.0,7.0,,True,0,2013-05-31,61.0,13.0,5.9,3.0,8.0,7.0,7,75.0,15.0,7.0,1,6,17.94,tr42472,ts47562,False,,,6.0,adult,446330.33,208264.71,G,4113.15,10.9073,150.18,83.5511,0.112317039,3.0,1.0,False,0,0,,,,0,
2013,20131EX62F,EX62F,2013-06-10,,,2013-05-09,39.0,7.0,,True,0,2013-05-30,60.0,14.0,6.5,4.0,8.0,7.0,0,,,,3,0,,,ts46419,,,,,,446379.19,208094.35,G,3278.0,6.80789,142.552,95.5151,-0.096108081,3.0,1.0,False,0,0,,,,0,
2013,20131EX62G,EX62G,2013-06-04,,,2013-05-02,32.0,7.0,,True,0,2013-05-24,54.0,14.0,6.4,4.0,9.0,9.0,0,,,,1,0,,,ts43330,,,,,,446411.61,208050.73,G,4321.63,4.4581,139.314,99.4506,-0.164197176,3.0,1.0,False,0,0,,,,0,
2013,20131EX65,EX65,2013-07-09,,,2013-05-09,39.0,7.0,,True,0,2013-05-29,59.0,13.0,6.9,4.0,8.0,8.0,8,73.0,15.0,8.0,0,8,19.94,y146330,r639367,False,,,6.0,adult,446127.33,208492.71,G,17730.39,138.958,148.957,42.6573,0.735419793,4.0,1.0,False,0,0,,,,0,
2013,20131EX67,EX67,2013-07-09,,,2013-05-13,43.0,7.0,0.57,True,0,2013-06-07,68.0,17.0,7.5,4.0,9.0,8.0,8,82.0,15.0,8.0,0,8,17.03,tl39922,y161935,False,,2012.0,5.0,1,445956.33,208360.71,G,16149.0,36.3851,161.472,10.6014,0.982930854,3.0,1.0,False,0,0,,,,0,
2013,20131EX72A,EX72A,2013-07-09,,,2013-05-10,40.0,7.0,,True,0,2013-05-30,60.0,13.0,6.9,4.0,8.0,8.0,8,74.0,15.0,8.0,0,8,19.79,r639320,tp42380,False,,,6.0,adult,445912.33,208188.71,G,2421.72,140.047,160.795,206.541,-0.89461484,3.0,1.0,False,0,0,,,,0,
2013,20131EX73,EX73,2013-06-12,,,2013-04-28,28.0,7.0,1.0,True,0,2013-05-18,48.0,14.0,6.5,4.0,7.0,6.0,3,62.0,15.0,3.0,3,3,13.0,y160581,,False,,,,,445964.33,208152.71,G,6905.86,88.5484,160.092,183.226,-0.99841533,3.0,1.0,False,0,0,,,,0,
2013,20131EX75,EX75,2013-07-09,,,2013-05-03,33.0,7.0,,True,0,2013-05-25,55.0,15.0,7.2,4.0,8.0,6.0,6,69.0,15.0,6.0,0,6,15.5,y031409,tp42439,False,,,6.0,adult,445916.33,208096.71,G,5794.52,95.3508,156.063,184.031,-0.997526162,3.0,1.0,False,0,0,,,,0,
2013,20131EX78,EX78,2013-05-26,,,2013-04-29,29.0,7.0,1.0,True,0,2013-05-18,48.0,14.0,6.7,4.0,6.0,6.0,0,,,,3,0,,,,,,,,,446079.33,207964.71,G,6145.41,3.02417,146.35,180.845,-0.99989125,3.0,2.0,False,0,0,,,,0,
2013,20131EX80,EX80,2013-06-03,,,2013-05-06,36.0,7.0,1.0,True,0,2013-05-27,57.0,16.0,4.3,3.0,6.0,6.0,0,,,,2,0,,,,,,,,,445795.33,208313.71,G,7031.62,189.388,162.683,272.43,0.042398787,5.0,1.0,False,0,0,,,,0,
2013,20131EX86,EX86,2013-07-09,,,2013-05-06,36.0,7.0,1.0,True,0,2013-05-25,55.0,14.0,7.4,4.0,6.0,5.0,5,69.0,15.0,5.0,0,5,20.12,y164645,tp27821,False,,,4.0,unknown,446001.33,207834.71,G,6145.64,149.322,127.483,177.613,-0.999132306,2.0,2.0,False,0,0,,,,0,
2013,20131EX89,EX89,2013-07-09,,,2013-05-06,36.0,7.0,1.0,True,0,2013-05-28,58.0,15.0,4.7,4.0,8.0,7.0,7,72.0,15.0,7.0,0,7,18.39,y162795,tl39940,False,,,4.0,unknown,445826.33,207888.71,G,6191.67,214.525,127.839,186.939,-0.992675337,2.0,2.0,False,0,0,,,,0,
2013,20131EX8A,EX8A,2013-06-24,,,2013-05-01,31.0,10.0,,True,0,2013-05-27,57.0,20.0,5.9,4.0,7.0,6.0,6,71.0,15.0,6.0,0,6,18.45,d471128,r639345,False,,,6.0,adult,445573.33,208620.71,G,7153.57,291.437,116.158,326.234,0.831314435,5.0,3.0,False,0,0,,,,0,
2013,20131EX9,EX9,2013-06-24,,,2013-05-10,40.0,10.0,,True,0,2013-05-31,61.0,13.0,6.1,4.0,9.0,9.0,9,75.0,15.0,9.0,0,9,19.21,ts43561,r639325,False,,,6.0,adult,445503.33,208584.71,G,11891.73,217.261,113.183,327.99,0.847955595,2.0,3.0,False,0,0,,,,0,
2013,20131MP14,MP14,2013-06-19,,,2013-05-06,36.0,9.0,,True,0,2013-05-25,55.0,13.0,,,7.0,7.0,5,69.0,15.0,5.0,3,2,13.28,,y839551,,,,,,448152.72,207733.76,G,1000.38,3.15943,74.136,42.0645,0.742391089,3.0,3.0,False,0,0,,,,0,
2013,20131MP15,MP15,2013-06-08,,,2013-05-09,39.0,5.0,,,0,,,,5.5,3.0,8.0,,0,,,,0,0,,,,,,,,,448158.72,207690.76,G,2937.18,20.039,77.0312,36.5735,0.803093151,3.0,3.0,False,0,0,,,,0,
2013,20131MP18,MP18,2013-06-06,,,2013-05-05,35.0,9.0,,,0,2013-05-26,56.0,15.0,4.9,3.0,7.0,6.0,0,,,,6,0,,,tl37660,,,,,,448221.72,207630.76,G,1552.04,9.70195,77.0189,36.3664,0.805241658,3.0,3.0,False,0,0,,,,0,
2013,20131MP2,MP2,2013-06-12,,,2013-04-24,24.0,5.0,,True,0,2013-05-17,47.0,17.0,6.4,4.0,7.0,7.0,0,,,,7,0,,y164667,,False,,,4.0,unknown,447995.72,207860.76,G,2012.09,40.1738,73.7403,79.3716,0.184438543,3.0,3.0,False,0,0,,,,0,
2013,20131MP25,MP25,2013-06-10,,,2013-04-26,26.0,10.0,,True,0,2013-05-16,46.0,17.0,4.6,3.0,4.0,4.0,4,60.0,15.0,4.0,0,4,16.25,y160579,ts44940,False,,,4.0,unknown,448397.72,207421.76,G,982.924,7.01378,70.7218,87.6633,0.040771804,3.0,3.0,False,0,0,,,,0,
2013,20131MP33,MP33,2013-06-12,,,2013-05-02,32.0,9.0,,True,0,2013-05-18,48.0,11.0,,,6.0,5.0,5,62.0,15.0,5.0,0,5,14.16,l809633,y839701,False,,,4.0,unknown,448440.72,207343.76,G,1588.16,19.8219,67.556,95.9504,-0.103667483,3.0,3.0,False,0,0,,,,0,
2013,20131MP36,MP36,2013-06-12,,,2013-05-01,31.0,9.0,,True,0,2013-05-22,52.0,15.0,,,7.0,7.0,0,,,,7,0,,,,,,,,,448372.72,207288.76,G,1454.26,34.3017,73.3967,77.4168,0.217857078,3.0,3.0,False,0,0,,,,0,
2013,20131MP4,MP4,2013-06-09,,,2013-05-03,33.0,9.0,,True,0,,,,,,5.0,,0,,,,0,0,,,,,,,,,448057.72,207841.81,G,790.571,4.97762,71.8903,41.0052,0.754650035,3.0,3.0,False,0,0,,,,0,
2013,20131MP51,MP51,2013-05-26,,,2013-05-03,33.0,9.0,,True,0,2013-05-19,49.0,12.0,,,5.0,1.0,0,,,,1,0,,,,,,,,,448419.72,207113.76,G,3453.72,75.5831,73.8712,66.1473,0.404386695,3.0,3.0,False,0,0,,,,0,
2013,20131MP52,MP52,2013-06-10,,,2013-04-23,23.0,5.0,,True,0,2013-05-16,46.0,17.0,6.5,4.0,7.0,5.0,4,60.0,15.0,4.0,0,4,17.0,tr42705,l808679,False,,,4.0,unknown,448469.72,207074.76,G,1901.72,127.995,70.8166,87.4407,0.044653359,3.0,3.0,False,0,0,,,,0,
2013,20131MP53,MP53,2013-06-19,,,2013-05-02,32.0,9.0,,True,0,2013-05-22,52.0,15.0,,,6.0,6.0,3,66.0,15.0,3.0,0,3,18.77,ts44972,ts45782,False,,,4.0,unknown,448521.72,207119.76,G,2239.09,80.8197,67.0777,81.2718,0.151747322,3.0,3.0,False,0,0,,,,0,
2013,20131MP55,MP55,2013-06-23,,,2013-05-05,35.0,9.0,0.0,,0,2013-05-30,60.0,20.0,4.6,3.0,6.0,3.0,3,74.0,15.0,3.0,0,3,16.63,tr40237,ts45212,False,,,4.0,unknown,448598.34,207079.41,G,1585.33,5.51485,63.0996,125.207,-0.576532145,3.0,3.0,False,0,0,,,,0,
2013,20131MP60,MP60,2013-06-12,,,2013-04-30,30.0,8.0,,True,0,2013-05-20,50.0,14.0,,,7.0,7.0,6,64.0,15.0,6.0,1,6,17.42,l808853,y031694,False,,,4.0,unknown,448601.72,207042.76,G,1213.49,6.18764,62.9313,79.0295,0.190303558,3.0,3.0,False,0,0,,,,0,
2013,20131MP65,MP65,2013-06-17,,,2013-05-09,39.0,7.0,,True,0,2013-05-24,54.0,11.0,,,5.0,4.0,4,68.0,15.0,4.0,0,4,19.22,y839738,tr40256,False,,2012.0,5.0,1,448602.72,206929.76,G,1374.16,22.1312,63.8915,87.7976,0.038429666,3.0,3.0,False,0,0,,,,0,
2013,20131MP67,MP67,2013-06-17,,,2013-05-10,40.0,7.0,,,0,2013-05-27,57.0,14.0,6.8,4.0,4.0,4.0,4,71.0,15.0,4.0,0,4,18.68,y034259,ts44714,False,,,4.0,unknown,448468.72,207029.76,G,2101.7,129.882,71.6364,85.5944,0.076816478,3.0,3.0,False,0,0,,,,0,
2013,20131MP68,MP68,2013-06-12,,,2013-04-28,28.0,10.0,1.0,True,0,2013-05-18,48.0,14.0,6.5,4.0,7.0,5.0,5,62.0,15.0,5.0,0,5,16.54,l808852,tr42719,False,,,4.0,unknown,448478.72,206992.76,G,4030.92,103.574,71.8433,61.5303,0.476693945,3.0,3.0,False,0,0,,,,0,
2013,20131MP69,MP69,2013-06-12,,,2013-05-02,32.0,8.0,,True,0,2013-05-21,51.0,15.0,,,5.0,1.0,0,,,,1,0,,,,,,,,,448519.72,206960.76,G,2530.82,76.43,69.0764,61.3033,0.480172977,3.0,3.0,False,0,0,,,,0,
2013,20131MP7,MP7,2013-06-10,,,2013-04-26,26.0,5.0,,True,0,2013-05-17,47.0,18.0,5.2,3.0,4.0,4.0,4,61.0,15.0,4.0,0,4,18.85,tp41729,y033194,False,,,6.0,adult,448037.72,207767.76,G,3218.49,64.0216,76.2677,75.7506,0.246143143,3.0,3.0,False,0,0,,,,0,
2013,20131MP70,MP70,2013-06-12,,,2013-05-02,32.0,8.0,,True,0,2013-05-20,50.0,14.0,,,5.0,5.0,5,64.0,15.0,5.0,0,5,17.64,l171385,l809606,False,,,4.0,unknown,448559.72,206926.76,G,2718.35,42.5346,66.4167,84.3426,0.098579888,3.0,3.0,False,0,0,,,,0,
2013,20131MP73,MP73,2013-05-26,,,2013-04-25,25.0,10.0,,True,0,2013-05-18,48.0,16.0,6.3,4.0,8.0,7.0,0,,,,7,0,,,,,,,,,448396.98,206917.97,G,4254.41,5.17682,82.8436,81.198,0.153020332,3.0,3.0,False,0,0,,,,0,
2013,20131MP74,MP74,2013-06-10,,,2013-04-28,28.0,5.0,1.0,True,0,2013-05-17,47.0,14.0,6.8,4.0,6.0,5.0,5,61.0,15.0,5.0,0,5,19.4,tr40164,tp28452,False,,,4.0,unknown,448311.72,206937.76,G,13846.48,0.522256,89.8276,73.1647,0.289621548,3.0,2.0,False,0,0,,,,0,
2013,20131MP75,MP75,2013-06-10,,,2013-05-01,31.0,8.0,0.29,True,0,,,,6.9,4.0,10.0,,0,,,,0,0,,,,,,,,,448359.72,206990.76,G,3272.77,18.7002,84.4066,62.6093,0.460055672,3.0,3.0,False,0,0,,,,0,
2013,20131MP77,MP77,2013-06-17,,,2013-05-10,40.0,7.0,,True,0,2013-05-27,57.0,12.0,,,6.0,6.0,5,71.0,15.0,6.0,0,5,18.27,tl37793,y032863,False,,,4.0,unknown,448383.72,207042.76,G,4232.27,37.9794,79.7368,72.8408,0.295027727,3.0,3.0,False,0,0,,,,0,
2013,20131MP79,MP79,2013-05-23,,,2013-04-27,27.0,10.0,1.0,True,0,2013-05-19,49.0,13.0,6.7,4.0,10.0,9.0,0,,,,9,0,,,,,,,,,448367.72,207167.76,G,3524.51,14.2462,76.8505,78.6639,0.196563955,3.0,3.0,False,0,0,,,,0,
2013,20131MP83,MP83,2013-07-04,,,2013-04-26,26.0,10.0,0.63,True,1,2013-06-06,67.0,33.0,4.6,3.0,9.0,6.0,6,81.0,15.0,6.0,0,6,16.08,x235573,tr44588,False,,,4.0,unknown,448302.72,207433.76,G,2113.65,7.92136,78.0895,104.717,-0.254044928,3.0,3.0,False,0,0,,,,0,
2013,20131MP87,MP87,2013-06-08,,,2013-04-27,27.0,10.0,,,0,,,,,,2.0,,0,,,,0,0,,,,,,,,,448221.72,207584.76,G,2495.75,30.7746,79.741,60.2418,0.496340753,3.0,3.0,False,0,0,,,,0,
2013,20131MP90,MP90,2013-06-19,,,2013-04-28,28.0,10.0,1.0,True,0,2013-05-22,52.0,17.0,6.9,4.0,8.0,8.0,8,66.0,15.0,8.0,0,8,17.38,y160634,tp28135,False,,,4.0,unknown,448077.72,207710.76,G,4085.69,44.0355,78.3301,4.15388,0.997373107,3.0,3.0,False,0,0,,,,0,
